query_index,query_path,query_pid,baseline_best_true_rank,baseline_rank1_correct,aqe_best_true_rank,aqe_rank1_correct,aqe_top20_movement,dba_best_true_rank,dba_rank1_correct,dba_top20_movement,aqe_dba_best_true_rank,aqe_dba_rank1_correct,aqe_dba_top20_movement
1899,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4331_c7_f0081089.jpg,4331,10,False,27,False,inside20_to_outside20,3,False,stayed_inside20,1,True,stayed_inside20
1900,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4331_c8_f0051594.jpg,4331,658,False,1522,False,stayed_outside20,1393,False,stayed_outside20,2924,False,stayed_outside20
1901,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4332_c6_f0079921.jpg,4332,217,False,803,False,stayed_outside20,44,False,stayed_outside20,221,False,stayed_outside20
1902,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4332_c7_f0084451.jpg,4332,344,False,319,False,stayed_outside20,405,False,stayed_outside20,37,False,stayed_outside20
1903,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4332_c8_f0058046.jpg,4332,7,False,20,False,stayed_inside20,5,False,stayed_inside20,9,False,stayed_inside20
1904,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4334_c6_f0079646.jpg,4334,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1905,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4334_c7_f0084070.jpg,4334,15,False,118,False,inside20_to_outside20,46,False,inside20_to_outside20,795,False,inside20_to_outside20
1906,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4334_c8_f0058160.jpg,4334,15,False,28,False,inside20_to_outside20,139,False,inside20_to_outside20,1013,False,inside20_to_outside20
1907,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4335_c6_f0080041.jpg,4335,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1908,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4335_c7_f0082477.jpg,4335,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1909,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4335_c8_f0052639.jpg,4335,12,False,329,False,inside20_to_outside20,50,False,inside20_to_outside20,468,False,inside20_to_outside20
1910,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4337_c6_f0080459.jpg,4337,3,False,1,True,stayed_inside20,3,False,stayed_inside20,1,True,stayed_inside20
1911,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4337_c7_f0082701.jpg,4337,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1912,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4337_c8_f0053460.jpg,4337,4,False,3,False,stayed_inside20,4,False,stayed_inside20,7,False,stayed_inside20
1913,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4341_c6_f0080893.jpg,4341,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1914,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4341_c7_f0085352.jpg,4341,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1915,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4341_c8_f0059160.jpg,4341,7,False,1,True,stayed_inside20,4,False,stayed_inside20,2,False,stayed_inside20
1916,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4349_c6_f0082956.jpg,4349,1,True,7,False,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1917,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4349_c7_f0087163.jpg,4349,160,False,235,False,stayed_outside20,66,False,stayed_outside20,153,False,stayed_outside20
1918,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4349_c8_f0061399.jpg,4349,36,False,945,False,stayed_outside20,478,False,stayed_outside20,2212,False,stayed_outside20
1919,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4356_c6_f0083678.jpg,4356,33,False,27,False,stayed_outside20,8,False,outside20_to_inside20,2,False,outside20_to_inside20
1920,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4356_c7_f0088463.jpg,4356,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1921,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4356_c8_f0062392.jpg,4356,6,False,6,False,stayed_inside20,93,False,inside20_to_outside20,386,False,inside20_to_outside20
1922,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4361_c6_f0084669.jpg,4361,1,True,1,True,stayed_inside20,2,False,stayed_inside20,1,True,stayed_inside20
1923,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4361_c7_f0086489.jpg,4361,1,True,1,True,stayed_inside20,4,False,stayed_inside20,2,False,stayed_inside20
1924,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4361_c8_f0056651.jpg,4361,8,False,21,False,inside20_to_outside20,54,False,inside20_to_outside20,120,False,inside20_to_outside20
1925,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4366_c6_f0085612.jpg,4366,3,False,8,False,stayed_inside20,1,True,stayed_inside20,6,False,stayed_inside20
1926,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4366_c7_f0087170.jpg,4366,85,False,163,False,stayed_outside20,44,False,stayed_outside20,80,False,stayed_outside20
1927,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4366_c8_f0057995.jpg,4366,1,True,3,False,stayed_inside20,3,False,stayed_inside20,2,False,stayed_inside20
1928,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4372_c6_f0085925.jpg,4372,73,False,125,False,stayed_outside20,131,False,stayed_outside20,34,False,stayed_outside20
1929,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4372_c7_f0088790.jpg,4372,1,True,17,False,stayed_inside20,6,False,stayed_inside20,32,False,inside20_to_outside20
1930,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4372_c8_f0059174.jpg,4372,954,False,381,False,stayed_outside20,138,False,stayed_outside20,622,False,stayed_outside20
1931,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4373_c6_f0086371.jpg,4373,36,False,25,False,stayed_outside20,34,False,stayed_outside20,28,False,stayed_outside20
1932,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4373_c7_f0088940.jpg,4373,3,False,20,False,stayed_inside20,2,False,stayed_inside20,7,False,stayed_inside20
1933,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4373_c8_f0059359.jpg,4373,836,False,2552,False,stayed_outside20,615,False,stayed_outside20,2878,False,stayed_outside20
1934,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4374_c6_f0086929.jpg,4374,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1935,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4374_c7_f0093773.jpg,4374,2,False,2,False,stayed_inside20,2,False,stayed_inside20,1,True,stayed_inside20
1936,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4374_c8_f0067700.jpg,4374,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1937,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4380_c6_f0087549.jpg,4380,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1938,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4380_c7_f0089246.jpg,4380,4,False,2,False,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1939,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4380_c8_f0060124.jpg,4380,2,False,17,False,stayed_inside20,1,True,stayed_inside20,75,False,inside20_to_outside20
1940,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4386_c6_f0088297.jpg,4386,1,True,2,False,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1941,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4386_c7_f0090221.jpg,4386,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1942,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4386_c8_f0060390.jpg,4386,1512,False,1894,False,stayed_outside20,4682,False,stayed_outside20,4980,False,stayed_outside20
1943,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4392_c6_f0088568.jpg,4392,1,True,1,True,stayed_inside20,2,False,stayed_inside20,2,False,stayed_inside20
1944,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4392_c7_f0094695.jpg,4392,807,False,929,False,stayed_outside20,1482,False,stayed_outside20,1606,False,stayed_outside20
1945,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4392_c8_f0082292.jpg,4392,3285,False,3752,False,stayed_outside20,8176,False,stayed_outside20,8400,False,stayed_outside20
1946,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4398_c6_f0089521.jpg,4398,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1947,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4398_c7_f0094200.jpg,4398,2,False,4,False,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1948,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4398_c8_f0067292.jpg,4398,5,False,10,False,stayed_inside20,4,False,stayed_inside20,1,True,stayed_inside20
1949,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4405_c6_f0090766.jpg,4405,2,False,1,True,stayed_inside20,2,False,stayed_inside20,1,True,stayed_inside20
1950,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4405_c7_f0092580.jpg,4405,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1951,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4405_c8_f0063257.jpg,4405,2,False,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1952,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4416_c6_f0094075.jpg,4416,3,False,1,True,stayed_inside20,2,False,stayed_inside20,1,True,stayed_inside20
1953,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4416_c7_f0095936.jpg,4416,1,True,3,False,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1954,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4416_c8_f0066681.jpg,4416,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1955,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4419_c6_f0094764.jpg,4419,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1956,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4419_c7_f0093567.jpg,4419,5,False,5,False,stayed_inside20,2,False,stayed_inside20,1,True,stayed_inside20
1957,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4419_c8_f0064584.jpg,4419,10,False,77,False,inside20_to_outside20,74,False,inside20_to_outside20,530,False,inside20_to_outside20
1958,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4422_c6_f0095379.jpg,4422,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1959,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4422_c7_f0097319.jpg,4422,1,True,1,True,stayed_inside20,5,False,stayed_inside20,1,True,stayed_inside20
1960,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4422_c8_f0068075.jpg,4422,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1961,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4427_c6_f0095716.jpg,4427,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1962,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4427_c7_f0099946.jpg,4427,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1963,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4427_c8_f0073757.jpg,4427,18,False,40,False,inside20_to_outside20,4,False,stayed_inside20,17,False,stayed_inside20
1964,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4428_c6_f0095815.jpg,4428,52,False,142,False,stayed_outside20,2,False,outside20_to_inside20,8,False,outside20_to_inside20
1965,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4428_c7_f0097764.jpg,4428,605,False,1225,False,stayed_outside20,392,False,stayed_outside20,332,False,stayed_outside20
1966,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4428_c8_f0068557.jpg,4428,595,False,1049,False,stayed_outside20,974,False,stayed_outside20,480,False,stayed_outside20
1967,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4433_c6_f0095945.jpg,4433,12,False,11,False,stayed_inside20,34,False,inside20_to_outside20,22,False,inside20_to_outside20
1968,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4433_c7_f0098425.jpg,4433,4,False,3,False,stayed_inside20,2,False,stayed_inside20,2,False,stayed_inside20
1969,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4433_c8_f0069086.jpg,4433,1,True,1,True,stayed_inside20,3,False,stayed_inside20,3,False,stayed_inside20
1970,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4443_c6_f0097972.jpg,4443,2,False,2,False,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1971,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4443_c7_f0100735.jpg,4443,1,True,8,False,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1972,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4443_c8_f0071084.jpg,4443,1885,False,2531,False,stayed_outside20,3401,False,stayed_outside20,1525,False,stayed_outside20
1973,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4447_c6_f0098362.jpg,4447,113,False,71,False,stayed_outside20,79,False,stayed_outside20,26,False,stayed_outside20
1974,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4447_c7_f0101279.jpg,4447,47,False,95,False,stayed_outside20,53,False,stayed_outside20,73,False,stayed_outside20
1975,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4447_c8_f0071581.jpg,4447,97,False,82,False,stayed_outside20,108,False,stayed_outside20,83,False,stayed_outside20
1976,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4449_c6_f0099329.jpg,4449,3,False,4,False,stayed_inside20,5,False,stayed_inside20,10,False,stayed_inside20
1977,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4449_c7_f0101054.jpg,4449,31,False,67,False,stayed_outside20,84,False,stayed_outside20,262,False,stayed_outside20
1978,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4449_c8_f0072036.jpg,4449,8,False,32,False,inside20_to_outside20,30,False,inside20_to_outside20,89,False,inside20_to_outside20
1979,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4459_c6_f0100479.jpg,4459,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1980,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4459_c7_f0106181.jpg,4459,35,False,59,False,stayed_outside20,73,False,stayed_outside20,63,False,stayed_outside20
1981,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4459_c8_f0079508.jpg,4459,29,False,61,False,stayed_outside20,57,False,stayed_outside20,41,False,stayed_outside20
1982,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4460_c6_f0102082.jpg,4460,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1983,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4460_c7_f0103865.jpg,4460,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1984,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4460_c8_f0074538.jpg,4460,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1985,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4473_c6_f0103047.jpg,4473,11,False,2,False,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1986,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4473_c7_f0105727.jpg,4473,5,False,162,False,inside20_to_outside20,41,False,inside20_to_outside20,1934,False,inside20_to_outside20
1987,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4473_c8_f0075272.jpg,4473,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1988,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4477_c6_f0103486.jpg,4477,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1989,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4477_c7_f0108643.jpg,4477,1,True,2,False,stayed_inside20,4,False,stayed_inside20,1,True,stayed_inside20
1990,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4477_c8_f0082200.jpg,4477,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1991,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4480_c6_f0104683.jpg,4480,351,False,855,False,stayed_outside20,428,False,stayed_outside20,1067,False,stayed_outside20
1992,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4480_c7_f0106867.jpg,4480,2,False,3,False,stayed_inside20,2,False,stayed_inside20,2,False,stayed_inside20
1993,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4480_c8_f0077788.jpg,4480,3,False,1,True,stayed_inside20,6,False,stayed_inside20,5,False,stayed_inside20
1994,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4483_c6_f0105768.jpg,4483,6,False,38,False,inside20_to_outside20,1,True,stayed_inside20,1,True,stayed_inside20
1995,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4483_c7_f0109900.jpg,4483,15,False,659,False,inside20_to_outside20,25,False,inside20_to_outside20,128,False,inside20_to_outside20
1996,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4483_c8_f0083869.jpg,4483,12,False,67,False,inside20_to_outside20,1,True,stayed_inside20,8,False,stayed_inside20
1997,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4489_c6_f0106159.jpg,4489,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
1998,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4489_c7_f0111482.jpg,4489,11,False,799,False,inside20_to_outside20,2,False,stayed_inside20,1,True,stayed_inside20
1999,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4489_c8_f0084876.jpg,4489,43,False,68,False,stayed_outside20,19,False,outside20_to_inside20,24,False,stayed_outside20
2000,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4494_c6_f0107868.jpg,4494,6,False,10,False,stayed_inside20,12,False,stayed_inside20,29,False,inside20_to_outside20
2001,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4494_c7_f0110425.jpg,4494,5,False,8,False,stayed_inside20,1,True,stayed_inside20,14,False,stayed_inside20
2002,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4494_c8_f0081225.jpg,4494,80,False,384,False,stayed_outside20,260,False,stayed_outside20,1037,False,stayed_outside20
2003,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4500_c6_f0109869.jpg,4500,307,False,30,False,stayed_outside20,8,False,outside20_to_inside20,2,False,outside20_to_inside20
2004,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4500_c7_f0111171.jpg,4500,24,False,29,False,stayed_outside20,5,False,outside20_to_inside20,3,False,outside20_to_inside20
2005,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4500_c8_f0081052.jpg,4500,1152,False,2053,False,stayed_outside20,1633,False,stayed_outside20,1642,False,stayed_outside20
2006,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4503_c6_f0109212.jpg,4503,117,False,54,False,stayed_outside20,6,False,outside20_to_inside20,6,False,outside20_to_inside20
2007,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4503_c7_f0111899.jpg,4503,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
2008,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4503_c8_f0082235.jpg,4503,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
2009,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4504_c6_f0109412.jpg,4504,6339,False,6755,False,stayed_outside20,5374,False,stayed_outside20,5153,False,stayed_outside20
2010,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4504_c7_f0111393.jpg,4504,57,False,47,False,stayed_outside20,2,False,outside20_to_inside20,4,False,outside20_to_inside20
2011,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4504_c8_f0081886.jpg,4504,86,False,1289,False,stayed_outside20,262,False,stayed_outside20,892,False,stayed_outside20
2012,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4508_c6_f0110908.jpg,4508,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
2013,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4508_c7_f0112912.jpg,4508,1,True,1,True,stayed_inside20,1,True,stayed_inside20,1,True,stayed_inside20
