baseline_false_path,baseline_false_pid,baseline_false_visual_similarity,best_true_path,best_true_rank_after,best_true_rank_before,best_true_visual_similarity,false_semantic_adjustment,funnel_stage,query_index,query_path,query_pid,semantic_corrected_rank1,true_in_ambiguity,true_in_top20,true_minus_false_visual_gap,true_semantic_adjustment
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4521_c6_f0116153.jpg,4521,0.8194220066070557,,,,,,B,1931,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4373_c6_f0086371.jpg,4373,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4521_c7_f0118729.jpg,4521,0.8397694230079651,,,,,,C,1932,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4373_c7_f0088940.jpg,4373,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0428_c8_f0075553.jpg,428,0.7786094546318054,,,,,,B,1933,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4373_c8_f0059359.jpg,4373,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4057_c7_f0037847.jpg,4057,0.8026280403137207,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4374_c6_f0086329.jpg,2,2,0.7940694093704224,-0.5,F,1935,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4374_c7_f0093773.jpg,4374,False,True,True,-0.00855863094329834,-1.0
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0746_c1_f0188161.jpg,746,0.7466026544570923,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4380_c6_f0087069.jpg,3,4,0.7364978790283203,0.0,F,1938,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4380_c7_f0089246.jpg,4380,False,True,True,-0.010104775428771973,0.5
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\6449_c8_f0083053.jpg,6449,0.7535521388053894,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4380_c7_f0089726.jpg,2,2,0.751692533493042,0.0,F,1939,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4380_c8_f0060124.jpg,4380,False,True,True,-0.0018596053123474121,0.0
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0299_c8_f0056626.jpg,299,0.7593794465065002,,,,,,B,1942,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4386_c8_f0060390.jpg,4386,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\2768_c3_f0199641.jpg,2768,0.7995193004608154,,,,,,B,1944,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4392_c7_f0094695.jpg,4392,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\6476_c8_f0082954.jpg,6476,0.9709336757659912,,,,,,B,1945,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4392_c8_f0082292.jpg,4392,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4729_c7_f0172609.jpg,4729,0.8566969037055969,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4398_c6_f0089641.jpg,2,2,0.8435572385787964,0.0,F,1947,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4398_c7_f0094200.jpg,4398,False,True,True,-0.013139665126800537,0.0
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\1366_c6_f0067353.jpg,1366,0.8029187917709351,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4398_c7_f0093720.jpg,7,5,0.789702832698822,0.0,F,1948,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4398_c8_f0067292.jpg,4398,False,True,True,-0.013215959072113037,0.0
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0409_c6_f0091215.jpg,409,0.8478034734725952,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4405_c7_f0092700.jpg,2,2,0.8294098377227783,1.0,F,1949,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4405_c6_f0090766.jpg,4405,False,True,True,-0.018393635749816895,1.0
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0409_c6_f0091215.jpg,409,0.7758578062057495,,,,,,C,1951,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4405_c8_f0063257.jpg,4405,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4324_c6_f0077955.jpg,4324,0.8537731766700745,,,,,,C,1952,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4416_c6_f0094075.jpg,4416,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4239_c7_f0069902.jpg,4239,0.8541933298110962,,,,,,C,1956,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4419_c7_f0093567.jpg,4419,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4500_c8_f0081652.jpg,4500,0.7670223712921143,,,,,,C,1957,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4419_c8_f0064584.jpg,4419,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\6603_c8_f0119138.jpg,6603,0.8078471422195435,,,,,,C,1963,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4427_c8_f0073757.jpg,4427,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4207_c6_f0062637.jpg,4207,0.7803636193275452,,,,,,B,1964,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4428_c6_f0095815.jpg,4428,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4117_c7_f0048502.jpg,4117,0.8102693557739258,,,,,,B,1965,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4428_c7_f0097764.jpg,4428,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0123_c4_f0045540.jpg,123,0.8289632797241211,,,,,,B,1966,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4428_c8_f0068557.jpg,4428,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\3335_c6_f0028396.jpg,3335,0.9176630973815918,,,,,,C,1967,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4433_c6_f0095945.jpg,4433,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4480_c7_f0107107.jpg,4480,0.8796233534812927,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4433_c6_f0096305.jpg,4,4,0.8602568507194519,1.0,F,1968,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4433_c7_f0098425.jpg,4433,False,True,True,-0.01936650276184082,1.0
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4315_c6_f0076694.jpg,4315,0.8581275939941406,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4443_c7_f0100495.jpg,1,2,0.8432016968727112,-1.0,E,1970,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4443_c6_f0097972.jpg,4443,True,True,True,-0.014925897121429443,1.0
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0350_c8_f0063459.jpg,350,0.7904110550880432,,,,,,B,1972,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4443_c8_f0071084.jpg,4443,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4605_c6_f0141638.jpg,4605,0.8545955419540405,,,,,,B,1973,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4447_c6_f0098362.jpg,4447,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4459_c7_f0105221.jpg,4459,0.9047841429710388,,,,,,B,1974,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4447_c7_f0101279.jpg,4447,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4309_c6_f0076034.jpg,4309,0.8440093398094177,,,,,,B,1975,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4447_c8_f0071581.jpg,4447,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4719_c6_f0169116.jpg,4719,0.8402949571609497,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4449_c7_f0101294.jpg,3,3,0.8262321949005127,0.0,F,1976,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4449_c6_f0099329.jpg,4449,False,True,True,-0.014062762260437012,0.0
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\2736_c6_f0159669.jpg,2736,0.8085930347442627,,,,,,B,1977,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4449_c7_f0101054.jpg,4449,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4500_c8_f0081412.jpg,4500,0.8309541344642639,,,,,,C,1978,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4449_c8_f0072036.jpg,4449,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4324_c7_f0080475.jpg,4324,0.889635443687439,,,,,,B,1980,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4459_c7_f0106181.jpg,4459,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\6094_c8_f0043166.jpg,6094,0.8687213659286499,,,,,,B,1981,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4459_c8_f0079508.jpg,4459,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0694_c2_f0172601.jpg,694,0.7358449697494507,,,,,,C,1985,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4473_c6_f0103047.jpg,4473,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4459_c7_f0105701.jpg,4459,0.8807249069213867,,,,,,C,1986,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4473_c7_f0105727.jpg,4473,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4477_c6_f0104086.jpg,4477,0.8443166017532349,,,,,,B,1991,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4480_c6_f0104683.jpg,4480,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0137_c7_f0068880.jpg,137,0.8983572125434875,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4480_c8_f0077668.jpg,2,2,0.884621262550354,1.0,F,1992,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4480_c7_f0106867.jpg,4480,False,True,True,-0.013735949993133545,1.0
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\6365_c8_f0072882.jpg,6365,0.8721534013748169,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4480_c6_f0105163.jpg,3,3,0.8564850687980652,1.0,F,1993,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4480_c8_f0077788.jpg,4480,False,True,True,-0.01566833257675171,1.0
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0828_c6_f0189670.jpg,828,0.8095592260360718,,,,,,C,1994,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4483_c6_f0105768.jpg,4483,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4057_c7_f0037367.jpg,4057,0.8479326367378235,,,,,,C,1995,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4483_c7_f0109900.jpg,4483,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\6639_c8_f0128743.jpg,6639,0.791923999786377,,,,,,C,1996,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4483_c8_f0083869.jpg,4483,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4503_c7_f0111539.jpg,4503,0.809310793876648,,,,,,C,1998,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4489_c7_f0111482.jpg,4489,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0506_c8_f0086795.jpg,506,0.780279278755188,,,,,,B,1999,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4489_c8_f0084876.jpg,4489,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4521_c6_f0115913.jpg,4521,0.7812218070030212,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4494_c7_f0110305.jpg,1,6,0.7704986333847046,0.0,E,2000,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4494_c6_f0107868.jpg,4494,True,True,True,-0.01072317361831665,1.0
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0329_c7_f0088063.jpg,329,0.841320276260376,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4494_c6_f0108348.jpg,7,5,0.829203724861145,0.0,F,2001,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4494_c7_f0110425.jpg,4494,False,True,True,-0.012116551399230957,-1.0
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0840_c7_f0198957.jpg,840,0.7625511288642883,,,,,,B,2002,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4494_c8_f0081225.jpg,4494,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0429_c2_f0119061.jpg,429,0.7900329828262329,,,,,,B,2003,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4500_c6_f0109869.jpg,4500,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0244_c7_f0078315.jpg,244,0.7611852884292603,,,,,,B,2004,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4500_c7_f0111171.jpg,4500,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\6672_c8_f0137021.jpg,6672,0.8010784387588501,,,,,,B,2005,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4500_c8_f0081052.jpg,4500,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0469_c6_f0113972.jpg,469,0.836168110370636,,,,,,B,2006,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4503_c6_f0109212.jpg,4503,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0023_c2_f0056823.jpg,23,0.8799179196357727,,,,,,B,2009,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4504_c6_f0109412.jpg,4504,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4727_c7_f0172494.jpg,4727,0.7712715268135071,,,,,,B,2010,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4504_c7_f0111393.jpg,4504,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4727_c8_f0143248.jpg,4727,0.7805100679397583,,,,,,B,2011,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4504_c8_f0081886.jpg,4504,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4366_c7_f0087290.jpg,4366,0.857021689414978,,,,,,B,2016,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4510_c7_f0116190.jpg,4510,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4477_c8_f0081960.jpg,4477,0.7931430339813232,,,,,,B,2017,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4510_c8_f0089683.jpg,4510,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4070_c8_f0015689.jpg,4070,0.7703503370285034,,,,,,B,2020,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4511_c8_f0084635.jpg,4511,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4329_c6_f0078297.jpg,4329,0.8286703824996948,,,,,,B,2021,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4514_c6_f0113058.jpg,4514,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4284_c8_f0052516.jpg,4284,0.8284511566162109,,,,,,B,2023,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4514_c8_f0086403.jpg,4514,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\6070_c8_f0039995.jpg,6070,0.7966806888580322,,,,,,B,2026,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4519_c8_f0088643.jpg,4519,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4230_c6_f0066455.jpg,4230,0.8087134957313538,,,,,,C,2029,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4521_c8_f0089230.jpg,4521,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4374_c6_f0088969.jpg,4374,0.7749215960502625,,,,,,C,2030,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4540_c6_f0120241.jpg,4540,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4594_c7_f0141793.jpg,4594,0.8722134828567505,,,,,,C,2031,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4540_c7_f0122587.jpg,4540,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\6199_c8_f0052959.jpg,6199,0.8124414682388306,,,,,,C,2032,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4540_c8_f0092912.jpg,4540,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4547_c6_f0121427.jpg,4547,0.8421459197998047,,,,,,B,2033,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4541_c6_f0121186.jpg,4541,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\6122_c8_f0047846.jpg,6122,0.79180908203125,,,,,,B,2035,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4541_c8_f0099545.jpg,4541,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\6103_c8_f0044575.jpg,6103,0.7996646761894226,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4547_c7_f0123773.jpg,4,4,0.7815672755241394,-1.0,F,2038,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4547_c8_f0094365.jpg,4547,False,True,True,-0.018097400665283203,-1.0
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\6191_c8_f0053063.jpg,6191,0.8513408899307251,,,,,,B,2041,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4550_c8_f0096776.jpg,4550,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0509_c3_f0106757.jpg,509,0.8205928802490234,,,,,,C,2042,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4558_c6_f0127818.jpg,4558,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\2736_c6_f0156549.jpg,2736,0.7701166272163391,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4558_c6_f0128058.jpg,9,4,0.7582581639289856,0.0,F,2043,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4558_c7_f0130102.jpg,4558,False,True,True,-0.011858463287353516,-1.0
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\6287_c8_f0064563.jpg,6287,0.7902637720108032,,,,,,C,2044,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4558_c8_f0100288.jpg,4558,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\3335_c6_f0028276.jpg,3335,0.8703853487968445,,,,,,B,2047,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4560_c8_f0101842.jpg,4560,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4116_c6_f0046545.jpg,4116,0.840614914894104,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4563_c7_f0132167.jpg,5,3,0.8336169719696045,-0.5,F,2048,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4563_c6_f0129361.jpg,4563,False,True,True,-0.006997942924499512,-0.5
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4116_c7_f0050998.jpg,4116,0.8460191488265991,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4563_c6_f0129841.jpg,2,2,0.8376133441925049,0.0,F,2049,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4563_c7_f0131927.jpg,4563,False,True,True,-0.008405804634094238,0.0
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0705_c5_f0184481.jpg,705,0.8161216974258423,,,,,,C,2050,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4563_c8_f0102832.jpg,4563,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0197_c8_f0052954.jpg,197,0.8306902647018433,,,,,,C,2053,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4568_c8_f0104141.jpg,4568,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4572_c6_f0132534.jpg,4572,0.8420467376708984,,,,,,B,2058,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4573_c7_f0134670.jpg,4573,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\6189_c8_f0052601.jpg,6189,0.7530469298362732,,,,,,B,2059,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4573_c8_f0104885.jpg,4573,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\6094_c8_f0042686.jpg,6094,0.8158109188079834,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4580_c6_f0134630.jpg,2,2,0.8114804029464722,0.5,F,2062,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4580_c8_f0107471.jpg,4580,False,True,True,-0.0043305158615112305,0.5
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0197_c7_f0079077.jpg,197,0.812820553779602,,,,,,C,2064,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4582_c7_f0137886.jpg,4582,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0111_c8_f0028550.jpg,111,0.8010557889938354,,,,,,B,2065,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4582_c8_f0108287.jpg,4582,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0738_c5_f0182195.jpg,738,0.8417174816131592,,,,,,B,2066,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4587_c6_f0136640.jpg,4587,,False,False,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\1635_c4_f0090441.jpg,1635,0.8197867274284363,,,,,,C,2068,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4587_c8_f0110138.jpg,4587,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4540_c6_f0120361.jpg,4540,0.7644900679588318,,,,,,C,2069,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4594_c6_f0139332.jpg,4594,,False,True,,
D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0170_c3_f0066849.jpg,170,0.7387955188751221,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4594_c6_f0140052.jpg,3,3,0.7240067720413208,0.0,F,2070,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4594_c7_f0142273.jpg,4594,False,True,True,-0.01478874683380127,-1.0
